#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3379352	2475	203068	108757	128444	-	DAAP-285E11.4	MTOR	TUBB	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	3.1004	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P07437	Q5ST81|B4DY90|B4DQN9|B4DMJ5|Q5SU16	NP_001280145|NP_001280144|NP_821133|NP_001280141|NP_001280143|NP_001280142	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379353	2475	10213	108757	115508	-	-	MTOR	PSMD14	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PAD1|POH1|RPN11	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	2.9995	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O00487	-	NP_005796	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379354	2475	5705	108757	111678	-	-	MTOR	PSMC5	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	S8|SUG-1|SUG1|TBP10|TRIP1|p45|p45/SUG	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	2.8961	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P62195	-	NP_002796|NP_001186092	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379355	2475	10382	108757	115655	-	-	MTOR	TUBB4A	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	DYT4|TUBB4|beta-5	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	2.535	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P04350	-	NP_001276058|NP_001276059|NP_001276052|NP_001276056|NP_001276060|NP_006078	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379356	2475	9894	108757	115223	-	-	MTOR	TELO2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CLK2|TEL2	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	2.0984	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9Y4R8	B4DXS2	NP_057195	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3389285	8650	2475	114202	108757	-	-	NUMB	MTOR	C14orf41|S171|c14_5527	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Li H (2022)	PUBMED:35017646	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49757	A0A024R681|A0A024R684|A0A024R6F4|A0A024R6C4	NP_001005744|NP_001005745|NP_001005743|NP_003735|NP_001307043	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3390734	11091	2475	116272	108757	-	-	WDR5	MTOR	BIG-3|CFAP89|SWD3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Guarnaccia AD (2021)	PUBMED:33472061	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P61964	-	NP_001371340|NP_060058|NP_001371342|NP_001371343|NP_001371344|NP_001371341|NP_001371346|NP_001371347|NP_001371348|NP_001371339|NP_001371338|NP_438172|NP_001371345	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3394398	5071	2475	111105	108757	KB-152G3.1	-	PARK2	MTOR	AR-JP|LPRS2|PDJ|PRKN	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Kapadia BB (2022)	PUBMED:35191952	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3394399	2475	5071	108757	111105	-	KB-152G3.1	MTOR	PARK2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AR-JP|LPRS2|PDJ|PRKN	Biochemical Activity	physical	Kapadia BB (2022)	PUBMED:35191952	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O60260	X5DR79	NP_054643|NP_054642|NP_004553	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3400716	5071	2475	111105	108757	KB-152G3.1	-	PARK2	MTOR	AR-JP|LPRS2|PDJ|PRKN	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Kapadia BB (2022)	PUBMED:35105670	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60260	X5DR79	NP_054643|NP_054642|NP_004553	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3400717	2475	5071	108757	111105	-	KB-152G3.1	MTOR	PARK2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AR-JP|LPRS2|PDJ|PRKN	Biochemical Activity	physical	Kapadia BB (2022)	PUBMED:35105670	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O60260	X5DR79	NP_054643|NP_054642|NP_004553	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3404702	142	2475	106652	108757	RP11-125A15.2	-	PARP1	MTOR	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|pADPRT-1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Krastev DB (2022)	PUBMED:35013556	9606	9606	High Throughput	-	-	Proximity Label-MS was carried out to identify high confidence protein-protein interactors.	-	BIOGRID	P09874	A0A024R3T8	NP_001609	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3443581	2475	9590	108757	114958	-	-	MTOR	AKAP12	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AKAP250|SSeCKS	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.663)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q02952	Q86TJ9	NP_005091|NP_653080|NP_001357275	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3443582	2475	23193	108757	116802	-	-	MTOR	GANAB	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	G2AN|GLUII	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MDA231 cell line (score 0.638)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q14697	V9HWJ0|E9PKU7|F5H6X6|B4DSM6|B4DIW2|B4DZ53	NP_001265122|NP_001265123|NP_001265121|NP_938148|NP_938149|NP_001316152|NP_001316153|NP_001316151|NP_001316154	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3443583	2475	55671	108757	120803	-	MSTP033	MTOR	SMEK1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	FLFL1|KIAA2010|PP4R3A|smk-1|smk1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.661)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6IN85	A0A024R6M2|Q8N6W1	NP_001271210|NP_001353361|NP_001271209	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3443584	2475	23367	108757	116947	-	-	MTOR	LARP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	LARP	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.759)|MCF7 cell line (score 0.769)|MDA231 cell line (score 0.732)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6PKG0	-	NP_001354642|NP_001354643|NP_001354644|NP_001354645|NP_001354646|NP_001354647|NP_001354648|NP_291029|NP_056130	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3443585	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.668)|MCF7 cell line (score 0.719)|MDA231 cell line (score 0.639)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3443586	2475	23405	108757	116978	-	-	MTOR	DICER1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	DCR1|Dicer|Dicer1e|HERNA|K12H4.8-LIKE|MNG1|RMSE2	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF7 cell line (score 0.689)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9UPY3	-	NP_085124|NP_001182502|NP_001258211|NP_001278557|NP_803187	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3474522	54764	2475	120139	108757	RP11-298J20.4	-	ZRANB1	MTOR	TRABID	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Chen Y (2022)	PUBMED:35944360	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI0	-	NP_060050	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3477123	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Zhou H (2022)	PUBMED:35982899	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3477124	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Zhou H (2022)	PUBMED:35982899	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3480056	3312	2475	109544	108757	-	-	HSPA8	MTOR	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Ryu SW (2020)	PUBMED:32687490	9606	9606	High Throughput	-	-	Affinity capture MS was carried out to identify high confidence protein interactors in the presence of a misfolded protein	-	BIOGRID	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3496601	2287	2475	108577	108757	-	-	FKBP3	MTOR	FKBP-25|FKBP-3|FKBP25|PPIase	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Mishra PK (2022)	PUBMED:35211260	9606	9606	Low Throughput	-	-	HaloTag proximity photo-crosslinking	-	BIOGRID	Q00688	-	NP_002004	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3496602	2280	2475	108570	108757	RP11-314N13.2	-	FKBP1A	MTOR	FKBP-12|FKBP-1A|FKBP1|FKBP12|PKC12|PKCI2|PPIASE	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Mishra PK (2022)	PUBMED:35211260	9606	9606	Low Throughput	-	-	HaloTag proximity photo-crosslinking	-	BIOGRID	P62942	Q0VDC6|A0A087WTS4	NP_463460|NP_000792|NP_001186715	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3500502	55238	2475	120531	108757	-	-	SLC38A7	MTOR	SNAT7	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Meng D (2022)	PUBMED:35561222	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NVC3	-	NP_001356538|NP_001356539|NP_001295313|NP_001356540|NP_001356537|NP_060701	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3500515	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Meng D (2022)	PUBMED:35561222	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3502124	9842	2475	115178	108757	-	-	PLEKHM1	MTOR	AP162|B2|OPTB6	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Gubas A (2021)	PUBMED:33452816	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9Y4G2	-	NP_055613	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3502154	9842	2475	115178	108757	-	-	PLEKHM1	MTOR	AP162|B2|OPTB6	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Gubas A (2021)	PUBMED:33452816	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y4G2	-	NP_055613	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3502159	2475	9842	108757	115178	-	-	MTOR	PLEKHM1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AP162|B2|OPTB6	Biochemical Activity	physical	Gubas A (2021)	PUBMED:33452816	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9Y4G2	-	NP_055613	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3503116	25976	2475	117460	108757	-	-	TIPARP	MTOR	ARTD14|PARP7|pART14	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Chen H (2022)	PUBMED:35439318	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q7Z3E1	Q05BQ2	NP_001171647|NP_001171646|NP_056323	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3512787	899	2475	107339	108757	-	-	CCNF	MTOR	FBX1|FBXO1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Siebert A (2022)	PUBMED:36114006	9606	9606	High Throughput	-	-	-	-	BIOGRID	P41002	Q59HD0	NP_001752|NP_001310467	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3514448	899	2475	107339	108757	-	-	CCNF	MTOR	FBX1|FBXO1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Siebert A (2022)	PUBMED:36114006	9606	9606	High Throughput	-	-	-	-	BIOGRID	P41002	Q59HD0	NP_001752|NP_001310467	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3523364	440730	2475	136847	108757	-	-	TRIM67	MTOR	TNL	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Demirdizen E (2022)	PUBMED:36215168	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q6ZTA4	-	NP_001287818|NP_001004342	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3524980	10963	2475	116162	108757	-	-	STIP1	MTOR	HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bhattacharya K (2020)	PUBMED:33239621	9606	9606	High Throughput	-	-	-	-	BIOGRID	P31948	V9HW72	NP_001269581|NP_001269582|NP_006810	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3534210	2810	2475	109072	108757	-	-	SFN	MTOR	YWHAS	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Segal D (2023)	PUBMED:36931259	9606	9606	High Throughput	-	-	BioID|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR &lt;= 0.01 (confidence score &gt;= 0.99)|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR <= 0.01 (confidence score >= 0.99)|Vehicle control condition|okadaic acid (serine/threonine phosphatases inhibition) condition	-	BIOGRID	P31947	-	NP_006133	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3534455	7529	2475	113361	108757	RP1-148E22.1	-	YWHAB	MTOR	GW128|HEL-S-1|HS1|KCIP-1|YWHAA	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Segal D (2023)	PUBMED:36931259	9606	9606	High Throughput	-	-	BioID|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR &lt;= 0.01 (confidence score &gt;= 0.99)|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR <= 0.01 (confidence score >= 0.99)|Vehicle control condition|okadaic acid (serine/threonine phosphatases inhibition) condition	-	BIOGRID	P31946	V9HWD6	NP_647539|NP_003395	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3534667	7531	2475	113363	108757	-	-	YWHAE	MTOR	14-3-3E|HEL2|KCIP-1|MDCR|MDS	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Segal D (2023)	PUBMED:36931259	9606	9606	High Throughput	-	-	BioID|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR &lt;= 0.01 (confidence score &gt;= 0.99)|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR <= 0.01 (confidence score >= 0.99)|Vehicle control condition|okadaic acid (serine/threonine phosphatases inhibition) condition	-	BIOGRID	P62258	V9HW98	NP_006752	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3534957	7532	2475	113364	108757	-	-	YWHAG	MTOR	14-3-3GAMMA|PPP1R170	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Segal D (2023)	PUBMED:36931259	9606	9606	High Throughput	-	-	BioID|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR &lt;= 0.01 (confidence score &gt;= 0.99)|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR <= 0.01 (confidence score >= 0.99)|Vehicle control condition|okadaic acid (serine/threonine phosphatases inhibition) condition	-	BIOGRID	P61981	-	NP_036611	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3535381	7533	2475	113365	108757	LL22NC03-44A4.1	-	YWHAH	MTOR	YWHA1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Segal D (2023)	PUBMED:36931259	9606	9606	High Throughput	-	-	BioID|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR &lt;= 0.01 (confidence score &gt;= 0.99)|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR <= 0.01 (confidence score >= 0.99)|Vehicle control condition|okadaic acid (serine/threonine phosphatases inhibition) condition	-	BIOGRID	Q04917	A0A024R1K7|Q9H4N8	NP_003396	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3535705	10971	2475	116168	108757	-	-	YWHAQ	MTOR	14-3-3|1C5|HS1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Segal D (2023)	PUBMED:36931259	9606	9606	High Throughput	-	-	BioID|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR &lt;= 0.01 (confidence score &gt;= 0.99)|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR <= 0.01 (confidence score >= 0.99)|Vehicle control condition|okadaic acid (serine/threonine phosphatases inhibition) condition	-	BIOGRID	P27348	-	NP_006817	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3535931	7534	2475	113366	108757	-	-	YWHAZ	MTOR	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Proximity Label-MS	physical	Segal D (2023)	PUBMED:36931259	9606	9606	High Throughput	-	-	BioID|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR &lt;= 0.01 (confidence score &gt;= 0.99)|Interaction confidence score is 1 minus the Bayesian False Discovery Rate (BFDR) calculated from SAINT analysis. Interaction cutoff is BFDR <= 0.01 (confidence score >= 0.99)|Vehicle control condition|okadaic acid (serine/threonine phosphatases inhibition) condition	-	BIOGRID	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3538378	2475	6198	108757	112112	-	-	MTOR	RPS6KB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	Biochemical Activity	physical	Nicastro R (2022)	PUBMED:35904415	9606	9606	Low Throughput	-	Phosphorylation	MTOR interacts as a member of the mTORC1 complex	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3538379	2475	6194	108757	112108	-	RP11-513M16.6	MTOR	RPS6	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	S6	Biochemical Activity	physical	Nicastro R (2022)	PUBMED:35904415	9606	9606	Low Throughput	-	Phosphorylation	MTOR interacts as a member of the mTORC1 complex	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P62753	A2A3R6	NP_001001	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3538380	2475	1978	108757	108293	-	-	MTOR	EIF4EBP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	4E-BP1|4EBP1|BP-1|PHAS-I	Biochemical Activity	physical	Nicastro R (2022)	PUBMED:35904415	9606	9606	Low Throughput	-	Phosphorylation	MTOR interacts as a member of the mTORC1 complex	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q13541	-	NP_004086	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3538381	2475	8408	108757	113996	-	-	MTOR	ULK1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	ATG1|ATG1A|UNC51|Unc51.1|hATG1	Biochemical Activity	physical	Nicastro R (2022)	PUBMED:35904415	9606	9606	Low Throughput	-	Phosphorylation	MTOR interacts as a member of the mTORC1 complex	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O75385	-	NP_003556	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3542076	121665	2475	125743	108757	UNQ1887	-	SPPL3	MTOR	IMP2|MDHV1887|PRO4332|PSH1|PSL4	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Positive Genetic	genetic	Yang J (2023)	PUBMED:36724073	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: MEC|Experimental Setup: Timecourse|GIST: A-phenotypic positive genetic interaction|Library: Human Two Plasmid Activity-Optimized CRISPR Knockout Library (ADDGENE:1000000095)|Significance Threshold: Candidate target genes with p < 0.01 from the rescue CRISPR-Cas9 screen on MEC SPPL3 KO cells	-	BIOGRID	Q8TCT6	A0A024RBP7|Q9UG23	NP_620584	P42345	-	NP_004949|NP_001373430|NP_001373429	APO:0000149	protein/peptide accumulation	phenotype	-	-	-	Homo sapiens	Homo sapiens
3551283	64798	2475	122304	108757	-	-	DEPTOR	MTOR	DEP.6|DEPDC6	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Vega M (2022)	PUBMED:35216969	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8TB45	-	NP_001269941|NP_073620	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
